id_oferta,id_empresa,titulo,empresa,descripcion,confidencial,localizacion,modalidad_trabajo,tipo_trabajo,fecha_publicacion_original,fecha_publicacion_iso,fecha_publicacion_datetime,fecha_hora_publicacion_original,fecha_hora_publicacion_iso,fecha_hora_publicacion_datetime,fecha_modificado_original,fecha_modificado_iso,fecha_modificado_datetime,cantidad_vacantes,apto_discapacitado,id_area,id_subarea,id_pais,logo_url,empresa_validada,empresa_pro,promedio_empresa,plan_publicacion_id,plan_publicacion_nombre,portal,tipo_aviso,tiene_preguntas,salario_obligatorio,alta_revision_perfiles,guardado,gptw_url,url_oferta,scrapeado_en
1118028606,1282780.0,Operario de maquina envasadora eventual Pilar,Adecco - Permanent Talent,"BUSCAMOS TALENTOS, ¡EN ADECCO TE ESTAMOS BUSCANDO!Si te interesa trabajar como Operario de maquina envasadora eventual Pilar en el equipo de una IMPORTANTE EMPRESA ¡desafíate a vos mismo y crea tu futuro!¿QUÉ DESAFÍOS TE ESPERAN? Manejo de envasadora TEMA, envasadora SERAC y envasado manual por bomba. Tareas de etiquetado, manejo de etiquetadora automática, Manejo de topadora y cerradora de envases Palletizado de bidones y baldes Etiquetado y estrichado de pallets Tareas asociadas a la limpieza y sanitización de envasadoras y bombas Manejo de IBC de bulk dentro del área de envasado Documentación de envasado referida a ordenes de fabricación, siguiendo procedimientos de envasado y registros de calidad y limpieza asociados.¿QUÉ VALORAMOS DE TU PERFIL? Experiencia en tareas envasado: Manejo de envasadora TEMA, envasadora SERAC y envasado manual por bomba. Experiencia en etiquetado automático Experiencia en manejo de químicos. Preferentemente estudios secundarios. Movilidad propia (excluyente). Disponibilidad horaria para rotar en 2 turnos. Proactividad y dedicación.¿QUE TE OFRECEMOS? Lugar de trabajo: Parque industrial Pilar Horario: lunes a Viernes esquema rotativo semanal: 6-15hs / 12 a 21hs Prepaga para colaborador y grupo familiar Contrato a plazo fijo con la empresa hasta fin de marzo 2026Somos Adecco Argentina una compañía con más de 30 años de experiencia que conecta empresas con talentos, brindando soluciones integrales de Recursos Humanos y buscamos talentos, ¡COMO VOS! Nuestro compromiso, es la #diversidad e #igualdad de oportunidades somos una empresa inclusiva. Cuando sos parte de nuestros procesos, solo cuentan tus méritos, logros y capacidades, lo hacemos pensando en vos como persona. Participar de nuestros procesos de selección no tiene ningún costo para vos candidato/a, trabajar con vos es parte de nuestro compromiso y tarea con la comunidad. Postulate y participa en una oferta de empleo",False,"Pilar, Buenos Aires",Presencial,Full-time,30-10-2025,2025-10-30,2025-10-30T00:00:00-03:00,30-10-2025 23:44:55,,,30-10-2025 23:44:55,,,1,False,16,32,1,https://imgbum.jobscdn.com/portal/img/empresas/0/0/0/1/2/8/2/7/8/0/logoMainPic_1282780_bum_vf37880d6.jpg,False,False,3.71,70,Simples,bumeran,simple,True,False,False,,,https://www.bumeran.com.ar/empleos/1118028606.html,2025-10-31T00:02:21.404836
1118007292,13101897.0,Sr Backend Engineer (Java o Go),mindIT HR Agency,"Te invitamos a ser parte de un equipo innovador y dinámico que impulsa una de las plataformas tecnológicas más importantes de la región. Buscamos profesionales apasionados por la tecnología, que disfruten trabajar en proyectos de alto impacto, diseñando soluciones que marcan la diferencia en millones de usuarios. En esta oportunidad, estamos en la búsqueda de desarrolladores backend con sólida experiencia en la creación y mantenimiento de microservicios y un profundo conocimiento en programación orientada a objetos. Es esencial contar con experiencia previa trabajando con lenguajes como Java o Go, y una actitud abierta para adaptarse y trabajar con cualquiera de estas tecnologías en un entorno desafiante y colaborativo. Buscamos personas emprendedoras, curiosas y dedicadas, que se desafíen a superarse constantemente. Que valoren la excelencia, vean oportunidades en los cambios y disfruten trabajar en equipo con energía positiva. Responsabilidades: Participar en el diseño de productos, analizando requerimientos y proponiendo mejoras. Colaborar en definiciones de arquitectura, asegurando soluciones escalables y de alto rendimiento. Programar código de calidad, garantizando su correcto funcionamiento antes de implementarlo. Contribuir al mantenimiento y evolución de las soluciones, siguiendo altos estándares del sector. Contratación: Relación de dependencia directa. Full timeModalidad Híbrida: Durante el onboarding (90 días) se espera que puedan ir al menos 2 veces por semana a las oficinas y luego continuará con esta modalidad, pero podría haber mas flexibilidad.Lugar de trabajo: Dependiendo tu lugar de residencia!! Tenes las siguientes ubicaciones. Córdoba Capital Parque Patricios o Saavedra Requisitos: +5 años de exp. desarrollando software en producción. Experiencia con lenguajes como Java o Go. Experiencia microservicios POO Test unitarios Idioma inglés (deseable). Beneficios Horario Flexible Capacitaciones Descuentos en numerosos locales. Prepaga premium para grupo familiar. Descuentos en Gimnasios Descuentos en idiomas Bonos#DesarrolladorBackend #InnovaciónTecnológica #Microservicios #Java #NodeJs #Go #ProgramaciónOrientadaAObjetos #TrabajoEnEquipo #OportunidadesLaborales #FlexibilidadLaboral #TrabajoEnTecnología #DesarrolloBackend #OportunidadLaboral #InnovaciónTecnológica #TrabajoDinámico #Microservicios #Java #Go #NodeJS #POO #DesarrolloSoftware #TrabajoHíbrido #FlexibilidadLaboral #CapacitaciónProfesional #BeneficiosLaborales #TrabajoEnEquipo #CarreraEnTecnología #TecnologíaDeAltoImpacto #DesafíosTecnológicos #ExcelenciaProfesional #TrabajoRemoto #OfertasDeEmpleo #DesarrolloDeCarrera #IngenieríaDeSoftware #TrabajoEnCórdoba #TrabajoEnMendoza #TrabajoEnBuenosAires #TecnologíaInnovadora #EmpleosIT #DesarrolladoresBackend #TrabajoFullTime #ModalidadHíbrida #TrabajoConBeneficios #DescuentosLaborales #PrepagaPremium #BonosLaborales #TrabajoEnParquePatricios #TrabajoEnSaavedra #TrabajoEnArgentina #EmpleosTecnológicos #DesarrolloDeMicroservicios #TrabajoConFlexibilidad #TrabajoConCapacitaciones #TrabajoConDescuentos #TrabajoConBonos #TrabajoConPrepaga #TrabajoConEnergíaPositiva #TrabajoConDesafíos #TrabajoConCrecimiento",False,"Capital Federal, Buenos Aires",Híbrido,Full-time,29-10-2025,2025-10-29,2025-10-29T00:00:00-03:00,29-10-2025 10:15:14,,,29-10-2025 14:03:42,,,1,False,19,2625,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_13101897_bum_v6ef03524.jpg,False,False,,2013,Simples Hiring Room 30-60,bumeran,tecnologia,False,False,False,,,https://www.bumeran.com.ar/empleos/1118007292.html,2025-10-31T00:02:21.404912
1118013420,1013630.0,Desarrollador Java Semi Senior,ACCIONA IT,"Ingles - avanzado. (Excluyente).Requerimientos:Java Spring | Spring Boot Junit Manejo de xml (configurar y definir beans) Manejo de colas de mensajes (AMQ, KAFKA, JMS) Conocimiento de protocolos cliente/servidor (HTTP Rest, SOAP) Buen manejo de Git, git flow, resolucion de conflictos Conceptos de CI/CD ( deseable bit bucket y experiencia en PR) Buenas practicas de desarrolloDeseable: Fundamentos de certificados/keystore; sentirse cómodo con el manejo de los mismosPlus: Scripting bash (linux) Manejo de XSLT",False,"Capital Federal, Buenos Aires",Remoto,Full-time,20-10-2025,2025-10-20,2025-10-20T00:00:00-03:00,20-10-2025 16:04:01,,,20-10-2025 16:04:01,,,1,False,19,2621,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_1013630_bum_v9c1aa214.jpg,True,False,,1020,Aviso Talento,bumeran,tecnologia,False,False,False,,https://certificaciones.greatplacetowork.com.ar/acciona-it,https://www.bumeran.com.ar/empleos/1118013420.html,2025-10-31T00:02:21.404940
1117983086,13423232.0,Java/Angular Developer Sr.,Cultura RRHH,"Lic. en Psicología - Selección de Personal - Evaluaciones Psicolaborales - RRHH The candidates will be responsible for developing state-of-the-art, responsive web applications that provide an exceptional user experience for both internal and external customers. Collaborating with UX designers, Product Managers, and fellow Engineers, candidates will design and develop high-performance, scalable SaaS solutions tailored for consumer workflow applications. In this role, you will be an integral part of the software development team, driving best-in-class advancements to our products. Leveraging their expertise, candidates will collaborate, analyze, design, develop, test, maintain, and implement premier web applications that set new industry standards.Responsibilities:● Building open communication with your Product Owner, fellow Software Engineers, and others to understand and transform business requirements into business-savvy features. ● Designing and developing web applications using Angular, HTML5, CSS3, and Bootstrap.● Developing and using RESTful Web Services to exchange information between web application and server.● Solving problems, debugging and optimizing code to ensure optimum performance and security. ● Create unit testing and other automated tests to ensuring the solution meets quality expectations. ● Performing code reviews for team deliverables to ensure code follows documented standards and best practices. ● Performing full life cycle application development, including researching available technical options for features, providing guidance and feedback on the findings and building proof of concepts to confirm the best approach. ● Aiding Product Management in the creation of product road maps and ensuring objectives are realistic and achievable. ● Collaborating with Enterprise Architects to create solution designs following Architectural guidance and design. Requisitos: ● BA, BS, or MS in Computer Science, Engineering or related technical field. ● 6 – 7+ years’ experience coding in Java and J2EE.● 7+ years of overall experience as a Fullstack Developer.● 4+ years of experience working with Angular (Angular, AngularJS, CSS).● Demonstrated mastery of HTML, CSS, and ES6.● Experience in front-end tooling workflows like NPM.● Extensive knowledge in developing SPAs.● Good understanding of DOM.● Working knowledge of Cross Browser Compatibility issues.● Strong problem-solving skills and knowledge of object-oriented design, data structures and algorithm design and complexity analysis. ● Proven ability in implementing best/excellent practices and design patterns like observables, application flow control, event/error/AJAX handling.● Knowledge of SQL and experience using one or more RDBMS. ● Functional knowledge or hands on design experience with Web Services (REST, SOAP, etc.) is needed to be successful in this position. ● Understanding of Kubernetes, Docker, CI / CD Pipelines. ● Experience working in a fast-paced agile environment. ● Demonstrated creative problem-solving and strong analytical skills.● Experience in automated frontend testing (, Jasmine).● Strong collaboration and communication skills.● Experience in Azure / AWS cloud development. ● English Level: C1 +.Preferred Experience, Qualifications and Skills: ● Experience with non-relational data stores like Redis, Memcached, Elasticsearch .● Familiarity with continuous integration and DevOps methodologies, best practices and tools such as Git, Azure DevOps, Jenkins, Terraform, Terragrunt etc. ● Prior Experience in designing and developing distributed systems and multi threaded applications. ● Working experience with Spring Boot, Spring JPA / Hibernate and Spring Security. ● Knowledge of Microservice architecture, design patterns. ● Scripting languages – Python, JavaScript, Shell scripting preferred. ● Experience mentoring junior software engineers in best practices within the team. Beneficios WORK SCHEDULES: Flexibility: The focus is on meeting objectives, not strict schedules. Availability for key meetings and adaptability to different working hours as needed is expected. SALARY: USD Benefits - Activated after 1 year of work: Bonuses, training, health insurance, SASS and internet payments. Benefits - Before one year: Negotiable vacations and days off; non-worked hours must be recovered or deducted.",False,,Remoto,Full-time,30-09-2025,2025-09-30,2025-09-30T00:00:00-03:00,30-09-2025 05:03:01,,,30-09-2025 05:03:01,,,7,False,19,34,1,,False,False,,2001,Freemium,bumeran,tecnologia,False,False,False,,,https://www.bumeran.com.ar/empleos/1117983086.html,2025-10-31T00:02:21.405049
1117997726,13423624.0,Desarrollador/a Junior Full Stack – Plataformas Java,SDD Global SW,"Desarrollador/a Junior Full Stack – Plataformas JavaResumen del PuestoEstamos buscando un Desarrollador/a Junior Full Stack para unirse a nuestro equipo y colaborar en el desarrollo integral de plataformas web basadas en Java. Participarás en todas las etapas del ciclo de vida del software, desde el desarrollo de componentes front-end y back-end hasta la implementación de nuevas funcionalidades y la corrección de errores.Responsabilidades Desarrollar componentes front-end y back-end para plataformas web Java. Implementar nuevas funcionalidades y corregir errores. Integrar servicios externos mediante APIs y sistemas ERP o de pago. Aplicar buenas prácticas de desarrollo, versionado, pruebas y documentación técnica. Colaborar con otros miembros del equipo en un entorno ágil.Requisitos Conocimientos en Java, Spring Boot, Hibernate/JPA, HTML, CSS, JavaScript, React, SQL (Oracle) y Git. Deseable experiencia con REST APIs, microservicios, Docker y metodologías ágiles (Scrum/Kanban). Formación en carreras de Sistemas, Informática o afines. Al menos 6 meses a 1 año de experiencia previa en desarrollo o proyectos prácticos. Se valoran la proactividad, la capacidad de aprendizaje, el trabajo en equipo y la orientación a resultados.",False,"Capital Federal, Buenos Aires",Presencial,Full-time,07-10-2025,2025-10-07,2025-10-07T00:00:00-03:00,07-10-2025 15:45:02,,,07-10-2025 15:45:02,,,1,False,19,2621,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_13423624_bum_vf27b825e.jpg,False,False,,2001,Freemium,bumeran,tecnologia,False,False,False,,,https://www.bumeran.com.ar/empleos/1117997726.html,2025-10-31T00:02:21.405091
1117999190,2612300.0,JAVA Architect - Mix (On Site & Remoto) - Retiro - 1712,Aliantec,"¿Qué hace la compañía?Compañía nativa digital con presencia global de gran escala de ingeniería, diseño e innovación, con sedes ubicadas en 18 países entre América, Asia y Europa. Cuenta con un equipo de más de 20 mil profesionales que forman parte de nuevos desafíos y proyectos de vanguardia.¿Qué necesitás para ser parte del equipo?Nos encontramos en búsqueda de un/a Arquitecto/a Java o Especialista Técnico con fuerte experiencia en AWS y liderazgo técnico, para acompañar un nuevo proyecto con uno de nuestros clientes. La persona seleccionada será responsable de la entrega completa del producto, desde la arquitectura hasta el mantenimiento, liderando las decisiones técnicas y acompañando al equipo de ingeniería en la ejecución del roadmap.A nivel técnico: Experiencia de 6 años o más trabajando como Java Developer, con sólidos conocimientos en Springboots y Microservicios. Contar con un manejo del idioma inglés avanzado B2+ | Excluyente. Amplio dominio de AWS en entorno productivo (despliegue, monitoreo, performance). Conocimientos sólidos de arquitecturas Hexagonal, Onion y otras. Buenas prácticas de CI/CD, versionado de código y estrategias de despliegue. Experiencia en APIs REST, OAuth, JWT, seguridad OWASP. Experiencia con Angular. Experiencia en gestión del ciclo de vida del desarrollo de software (SDLC).¿Qué vas a hacer?Como JAVA Architect deberás: Definir la arquitectura técnica de las soluciones y asegurar su alineación con los objetivos del negocio. Liderar técnicamente al equipo de desarrollo, guiando en buenas prácticas, diseño y calidad del código. Participar activamente en la planificación de estimaciones, definición de soluciones y toma de decisiones estratégicas. Asegurar la implementación de buenas prácticas de CI/CD, seguridad, monitoreo y documentación. Trabajar con tecnologías modernas como Java con Spring Boot, microservicios, AWS y Angular. Promover una cultura de mejora continua, colaboración e innovación.¿Cuándo y dónde trabajarás?El esquema de trabajo estará sujeto a tu ubicación y a las necesidades del proyecto, pudiendo desarrollarse bajo modalidad híbrida o remota.¿Con quién trabajarás?Vas a ser parte del equipo IT de la compañía y estarás en pleno contacto con los clientes de la misma.¿Qué ofrecen? Sueldo Splitt -gran porcentaje de la remuneración en dólares- Contrato directo con la Empresa. Plataforma de cursos gratuitos. Licencia de paternidad/maternidad extendida. Descuentos en entidades educativas privadas. Tarjeta de descuentos: ropa, comida, viajes, etc. Inglés in Company. Plan de carrera interno en diferentes ramas IT. Proyectos multidisciplinarios.¿De qué fases consta el proceso de selección?Tendrás una primera entrevista con nuestra Recruiter, Aldana Alvarenga, para conocer tus experiencias laborales e intereses.Luego, con la empresa empleadora tendrás 3 instancias. La primera una entrevista con el HR de la compañía para conocer más sobre el desafío y screening en inglés, la segunda una evaluación técnica para conocer con profundidad tus conocimientos y por último una instancia el cliente.",False,"Buenos Aires, Buenos Aires",Híbrido,Full-time,08-10-2025,2025-10-08,2025-10-08T00:00:00-03:00,08-10-2025 16:07:02,,,08-10-2025 16:07:02,,,1,False,19,2621,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_2612300_bum_v71b9694.jpg,False,False,,1020,Aviso Talento,bumeran,tecnologia,False,False,False,,,https://www.bumeran.com.ar/empleos/1117999190.html,2025-10-31T00:02:21.405164
1117971481,334930.0,Desarrollador Java Jr,Banco Hipotecario,"Con 138 años de trayectoria, somos una de las instituciones más sólidas del sistema financiero argentino, con presencia a lo largo y a lo ancho de nuestro país. En nuestro recorrido, otorgamos 2 millones de créditos hipotecarios a familias argentinas, para que puedan acceder a su primera vivienda. Hoy nos estamos transformando, y tenemos una visión clara: ser el prestador de servicios financieros del hogar, las familias y las empresas argentinas.Buscamos ser:Eficientes y digitalesReconocidos por la excelencia en la atención de nuestros clienteCon una cultura centrada en las personasCon decisiones basadas en datosCaracterizados por una huella social positiva¿Te ves acá? ¡Te invitamos a formar parte de nuestro equipo y sumarte a la #TransformaciónBH! Búsqueda laboral equitativa:El empleador sólo podrá solicitarle la información estrictamente necesaria para el desempeño en el trabajo que se ofrece (Ley N° de la Ciudad de Buenos Aires). Somos el #BancoDelHogar y nos encantaría que puedas sumarte a nuestro equipo de Tribu Minorista.Buscamos un Analista Desarrollador con conocimientos en Java. Tus principales tareas serán: Producir y actualizar regularmente la documentación técnica. Colaborar con un equipo dinámico para definir, diseñar y desarrollar nuevas funcionalidades. Participar y apoyar las metodologías agile dentro del equipo. Identificar e implementar acciones correctivas para los problemas de software y para mitigar los bloqueos. Aportar nuevas ideas e innovaciones al equipo a medida que aparezcan las oportunidades. Trabajar en conjunto con el área de QA para definir los planes de prueba. Análisis de problemas e implementación de las correcciones. Requisitos: ¿Qué buscamos? Java 8 o superior. Conocimiento sólido de la Maven para integración de dependencias. Conocimiento sólido de SpringBoot. Conocimiento de integraciones de Rest y Soap. Conocimiento de base de datos relacionales y documentales. Manejo de certificados para integración https. Conocimiento en Junit y Mokito. Deseable conocimientos en Quarkus. Beneficios Te ofrecemos Plan de salud corporativo cerrado y exclusivo. ¡Para vos y tu familia! Licencia por vacaciones computadas por días hábiles. Campaña de vacunación antigripal. Reintegro por guardería, jardín de infantes, colonia de vacaciones y educación especial. Día de la familia. Un día libre que podrás gozar en cualquier momento del año. Día libre en el mes de tu cumpleaños. Descuentos en universidades, casas de estudio e idiomas para potenciar tu desarrollo. Academias, escuelas y cursos disponibles en nuestra plataforma de aprendizaje. Condiciones exclusivas en productos BH. Descuentos en diferentes productos y servicios. Alianzas con más de 2500 comercios en todo el país. Modalidad de trabajo híbrido",False,"Capital Federal, Buenos Aires",Híbrido,Full-time,17-09-2025,2025-09-17,2025-09-17T00:00:00-03:00,17-09-2025 16:53:10,,,17-09-2025 16:53:10,,,1,False,19,2621,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_334930_bum_v18a4597e.jpg,False,False,3.25,2001,Freemium,bumeran,tecnologia,False,False,False,,,https://www.bumeran.com.ar/empleos/1117971481.html,2025-10-31T00:02:21.405227
1117967958,1013630.0,Desarrollador Java Senior,ACCIONA IT,"Descripción del RolEstamos en búsqueda de un/a Java Senior La persona seleccionada participará en el diseño, desarrollo y mantenimiento de soluciones basadas en arquitectura de microservicios, aplicando buenas prácticas de programación, seguridad y observabilidad.Responsabilidades Desarrollo de soluciones en Java utilizando JDK11 (excluyente), con conocimientos en JDK17 y JDK21. Implementación de microservicios con Spring Framework / Spring Boot v3+. Manejo de comunicaciones sincrónicas y asincrónicas. Integración con bases de datos NoSQL (MongoDB - excluyente). Configuración y uso de sistemas de cache/buffer como Redis (deseable). Desarrollo de pruebas unitarias con JUnit y Mockito. Implementación de pruebas de integración con SpringBootTest y WireMock. Aplicación de Spring Security, incluyendo JWT, manejo de secrets y servidores de autenticación. Conocimiento de API Managers (deseable experiencia con ApiGee). Implementación de métricas y observabilidad con Actuator y Dynatrace. Documentación de APIs con Swagger. Aplicación de patrones de diseño como CircuitBreaker, Factory y Builder. Participación activa en equipos ágiles bajo metodología SCRUM.Habilidades Blandas Requeridas Pensamiento crítico y resolución de problemas: Capacidad para analizar situaciones complejas y proponer soluciones efectivas. Comunicación efectiva: Expresión clara de ideas técnicas a equipos técnicos y no técnicos. Trabajo en equipo y colaboración: Participación activa en ceremonias SCRUM y colaboración con pares. Adaptabilidad y apertura al cambio: Flexibilidad ante cambios de requerimientos y apertura a nuevas tecnologías. Autonomía y responsabilidad: Gestión independiente de tareas y compromiso con la calidad del producto. Gestión emocional y resiliencia: Manejo del estrés y actitud constructiva ante errores o conflictos.",False,"Capital Federal, Buenos Aires",Híbrido,Full-time,15-09-2025,2025-09-15,2025-09-15T00:00:00-03:00,15-09-2025 15:59:06,,,15-09-2025 15:59:06,,,1,False,19,2621,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_1013630_bum_v9c1aa214.jpg,True,False,,1020,Aviso Talento,bumeran,tecnologia,False,False,False,,https://certificaciones.greatplacetowork.com.ar/acciona-it,https://www.bumeran.com.ar/empleos/1117967958.html,2025-10-31T00:02:21.405270
1117950892,13101897.0,Sr Backend Engineer (Java Go o Node.js),mindIT HR Agency,"Te invitamos a ser parte de un equipo innovador y dinámico que impulsa una de las plataformas tecnológicas más importantes de la región. Buscamos profesionales apasionados por la tecnología, que disfruten trabajar en proyectos de alto impacto, diseñando soluciones que marcan la diferencia en millones de usuarios. En esta oportunidad, estamos en la búsqueda de desarrolladores backend con sólida experiencia en la creación y mantenimiento de microservicios y un profundo conocimiento en programación orientada a objetos. Es esencial contar con experiencia previa trabajando con lenguajes como Java, Go o Node.js, y una actitud abierta para adaptarse y trabajar con cualquiera de estas tecnologías en un entorno desafiante y colaborativo. Buscamos personas emprendedoras, curiosas y dedicadas, que se desafíen a superarse constantemente. Que valoren la excelencia, vean oportunidades en los cambios y disfruten trabajar en equipo con energía positiva. Responsabilidades: Participar en el diseño de productos, analizando requerimientos y proponiendo mejoras. Colaborar en definiciones de arquitectura, asegurando soluciones escalables y de alto rendimiento. Programar código de calidad, garantizando su correcto funcionamiento antes de implementarlo. Contribuir al mantenimiento y evolución de las soluciones, siguiendo altos estándares del sector. Contratación: Relación de dependencia directa. Full timeModalidad Híbrida: Durante el onboarding (90 días) se espera que puedan ir al menos 2 veces por semana a las oficinas y luego continuará con esta modalidad, pero podría haber mas flexibilidad.Lugar de trabajo: Dependiendo tu lugar de residencia!! Tenes las siguientes ubicaciones. Córdoba Capital Parque Patricios o Saavedra Requisitos: +5 años de exp. desarrollando software en producción. Experiencia con lenguajes como Java, Go, Python o Node.js. Experiencia microservicios POO Test unitarios Idioma inglés (deseable). Beneficios Horario Flexible Capacitaciones Descuentos en numerosos locales. Prepaga premium para grupo familiar. Descuentos en Gimnasios Descuentos en idiomas Bonos#DesarrolladorBackend #InnovaciónTecnológica #Microservicios #Java #NodeJs #Go #ProgramaciónOrientadaAObjetos #TrabajoEnEquipo #OportunidadesLaborales #FlexibilidadLaboral #TrabajoEnTecnología #DesarrolloBackend #OportunidadLaboral #InnovaciónTecnológica #TrabajoDinámico #Microservicios #Java #Go #NodeJS #POO #DesarrolloSoftware #TrabajoHíbrido #FlexibilidadLaboral #CapacitaciónProfesional #BeneficiosLaborales #TrabajoEnEquipo #CarreraEnTecnología #TecnologíaDeAltoImpacto #DesafíosTecnológicos #ExcelenciaProfesional #TrabajoRemoto #OfertasDeEmpleo #DesarrolloDeCarrera #IngenieríaDeSoftware #TrabajoEnCórdoba #TrabajoEnMendoza #TrabajoEnBuenosAires #TecnologíaInnovadora #EmpleosIT #DesarrolladoresBackend #TrabajoFullTime #ModalidadHíbrida #TrabajoConBeneficios #DescuentosLaborales #PrepagaPremium #BonosLaborales #TrabajoEnParquePatricios #TrabajoEnSaavedra #TrabajoEnArgentina #EmpleosTecnológicos #DesarrolloDeMicroservicios #TrabajoConFlexibilidad #TrabajoConCapacitaciones #TrabajoConDescuentos #TrabajoConBonos #TrabajoConPrepaga #TrabajoConEnergíaPositiva #TrabajoConDesafíos #TrabajoConCrecimiento",False,"Capital Federal, Buenos Aires",Híbrido,Full-time,02-09-2025,2025-09-02,2025-09-02T00:00:00-03:00,02-09-2025 17:38:00,,,15-10-2025 11:09:03,,,1,False,19,2625,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_13101897_bum_v6ef03524.jpg,False,False,,2013,Simples Hiring Room 30-60,bumeran,tecnologia,False,False,False,,,https://www.bumeran.com.ar/empleos/1117950892.html,2025-10-31T00:02:21.405330
2166476,579420.0,Senior Java Developer (Remote-USD),Baires HR,"Uruguayan-based company focused on software development using machine learning, working on challenging projects in areas such as computer vision, natural language processing, and recommendation systems. We are looking for a talented and highly motivated Senior Java Developer, based in Argentina or Uruguay, to work on cutting-edge solutions that integrate machine learning and advanced data processing.Responsibilities Take part in the full software development lifecycle Design and implement efficient, scalable systems capable of handling complex, high-demand workloads. Write clean, maintainable code that aligns with industry best practices. Collaborate with cross-functional teams to craft reliable and future-ready architectures. Stay ahead of the curve by exploring and integrating emerging tools and technologies to enhance performance and system stability. Requisitos: 5+ years of experience in Java development, with a strong foundation in Java SE. Experience with modern development frameworks such as Spring and build tools like Maven Familiarity with microservices architecture and best practices for distributed systems Hands-on experience with relational databases (MySQL, PostgreSQL, Oracle) and query optimization. Understanding of non-relational databases such as Redis, DynamoDB, or MongoDB. Cloud experience with AWS (preferred), Azure or GCP, including deployment and scaling strategies. Knowledge of DevOps practices, CI/CD pipelines, and containerization tools (Docker, Kubernetes) is a plus. Desirable experience with evaluation and observability of generative AI applications. A Bachelor's or Master's degree in Computer Science, Artificial Intelligence, Machine Learning, or a related field. Advanced English. Beneficios Remote work Salary in USD (contractor) or uruguayan pesos in Uruguay (dependent relationship) 20 working days of vacation And more!",False,"Capital Federal, Buenos Aires",Remoto,Full-time,21-10-2025,2025-10-21,2025-10-21T00:00:00-03:00,21-10-2025 08:36:33,,,21-10-2025 08:36:33,,,4,False,19,34,1,https://imgzj.jobscdn.com/portal/img/empresas/1/static/logoMainPic_579420_bum_va8303cbb.jpg,False,False,,1020,Aviso Select,zonajobs,zonajobs,False,False,False,,,https://www.bumeran.com.ar/empleos/2166476.html,2025-10-31T00:02:21.405377
