id_oferta,id_empresa,titulo,empresa,descripcion,confidencial,localizacion,modalidad_trabajo,tipo_trabajo,fecha_publicacion_original,fecha_publicacion_iso,fecha_publicacion_datetime,fecha_hora_publicacion_original,fecha_hora_publicacion_iso,fecha_hora_publicacion_datetime,fecha_modificado_original,fecha_modificado_iso,fecha_modificado_datetime,cantidad_vacantes,apto_discapacitado,id_area,id_subarea,id_pais,logo_url,empresa_validada,empresa_pro,promedio_empresa,plan_publicacion_id,plan_publicacion_nombre,portal,tipo_aviso,tiene_preguntas,salario_obligatorio,alta_revision_perfiles,guardado,gptw_url,url_oferta,scrapeado_en
1118028656,13412478.0,Asistente Impositivo- Contable,Estudio Contable,"Importante Estudio Contable ubicado en la zona de Tribunales se encuentra en la busqueda de un asistente impositivo contable, con experiencia minima de 3 años en tareas de liquidaciones de Iva - IIBB - Ganancias - Sicore. Ajustes por inflacion. Contabilidad, armado y presentacion de balances. Full time. Presencial. Enviar remuneracion pretendida.",False,"Buenos Aires, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 09:16:00,,,31-10-2025 09:16:00,,,1,False,1,58,1,,False,False,,70,Simples,bumeran,simple,False,False,False,,,https://www.bumeran.com.ar/empleos/1118028656.html,2025-10-31T09:58:42.265937
1118028657,444640.0,Recepcionista zona CABA (Eventual),Grupo Gestión,Importante empresa se encuentra en la búsqueda de un/a recepcionista eventual.Responsabilidades del puesto: Atención personalizada a clientes y proveedores de manera presencial; telefónica o virtual Manejo de documentación Tareas administrativasHorario: lunes a viernes de 08 a 17hsZona de trabajo: Puerto MaderoSe trata de una propuesta eventual.¡Esperamos tu postulación!,False,"Capital Federal, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 09:15:21,,,31-10-2025 09:15:50,,,1,False,26,2380,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_444640_bum_vce78c1c9.jpg,False,False,4.05,70,Simples,bumeran,simple,True,False,True,,,https://www.bumeran.com.ar/empleos/1118028657.html,2025-10-31T09:58:42.265969
1117940569,13024816.0,Analista de Compras,Ceta Capital Humano,"En Ceta Capital Humano nos encontramos en la búsqueda de un Analista de Compras para desempeñarse en importante empresa ubicada en Campana, Provincia de Buenos Aires.Orientamos nuestra búsqueda a perfiles proactivos y amplia experiencia desempeñando un rol con orientación al cliente interno.Jornada laboral: Lunes a Viernes de 08hs a 17hs. Modalidad Presencial.Responsabilidades: Confección y seguimiento de ordenes de compras. Seguimiento y control del circuito completo de compras. Búsqueda y negociación con proveedores. Seguimiento y control de stock. Interacción continua con otras áreas de la empresa. Realizar reportes/indicadores del área. Efectuar compras productivas e improductivas.Requisitos: Estudiantes avanzados y/o profesionales con orientación en Administración de empresas, logística y/o Ingeniería industrial (Excluyente). Experiencia de 3 años desempeñando tareas similares. Residencia aledaña a Campana.Ofrecemos: Sueldo a convenir. Osde 210. Comedor en planta.¡Esperamos conocerte! No dudes en postularte.",False,"Campana, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 09:09:06,,,31-10-2025 09:09:18,,,1,False,3,56,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_13024816_bum_vff8e6e29.jpg,False,False,1.46,70,Simples,bumeran,simple,False,True,True,,,https://www.bumeran.com.ar/empleos/1117940569.html,2025-10-31T09:58:42.266008
1118028654,10085220.0,AGENTE INMOBILIARIO (con o sin experiencia) / COMERCIAL,Remax Acción,"¿Te gustaría trabajar en la red inmobiliaria más grande e importante del país?En nuestra oficina, estamos en plena expansión y ofrecemos la mejor formación, tecnología e infraestructura para garantizar el óptimo desempeño de nuestros Agentes. Trabajarás en un ambiente agradable, competitivo, cómodo y distendido, donde contarás con el apoyo y la guía de profesionales experimentados con más de 25 años en el rubro inmobiliario, siempre dentro de un marco ético, de respeto, y donde priorizamos el crecimiento constante de cada integrante del equipo.¿Qué te ofrecemos en RE/MAX ACCION? Un equipo orientado a personas con perfil comercial y visión emprendedora. Libertad para autogestionarte. Acompañamiento y capacitación continua. Excelentes habilidades en relaciones interpersonales. Oportunidades para aprender y crecer, sin importar tu experiencia previa en el rubro. Edad: 30 a 55 años. Excelente presencia y nivel cultural.Es importante destacar que NO ofrecemos propuestas laborales en relación de dependencia, buscamos verdaderos emprendedores que deseen crecer y desarrollarse a gran escala.Si estas buscando una verdadera oportunidad, te identificas con este perfil y estás listo para dar el siguiente paso en tu carrera, déjanos tus datos y nos pondremos en contacto contigo a la brevedad. ¡SUMATE a RE/MAX ACCION y comienza a escribir tu propia historia de éxito!¡Esperamos conocerte pronto!",False,"Capital Federal, Buenos Aires",Híbrido,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 09:09:01,,,31-10-2025 09:09:01,,,1,False,6,35,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_10085220_bum_v93227d35.jpg,True,False,,10,Home,bumeran,home,True,False,False,,,https://www.bumeran.com.ar/empleos/1118028654.html,2025-10-31T09:58:42.266057
1118025757,13124710.0,Ejecutivo de Cuentas,Triadan,"Ejecutivo de CuentasResumen del PuestoEstamos buscando un Ejecutivo de Cuentas dinámico y orientado a resultados para unirse a nuestro equipo comercial. El candidato ideal será responsable de asesorar a clientes y potenciales clientes, realizar demostraciones de sistemas y obtener renovaciones de licencias.Responsabilidades Asesorar a clientes y potenciales clientes de manera integral y autónoma. Realizar demostraciones del sistema. Obtener las renovaciones de licencias. Asesorar y presentar de manera proactiva las novedades del sistema.Requisitos Estudiantes avanzados de carrera de Contador (No excluyente). Experiencia en asesoramiento a clientes. Habilidades de comunicación y negociación. Orientación a resultados. EXCLUYENTE conocer y tener experiencia contable, impuestos , sueldos circuitos administrativos",False,"Capital Federal, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 09:02:47,,,31-10-2025 09:02:47,,,1,False,6,23,1,,False,False,,2001,Freemium,bumeran,freemium,False,False,False,,,https://www.bumeran.com.ar/empleos/1118025757.html,2025-10-31T09:58:42.266088
1116613281,444640.0,H VALET PARKING HOTELES 5*,Grupo Gestión,"Importante hotel 5* incorpora Valet Paking para encargarse de la recepción de llaves de vehículos y estacionamiento de los mismos. Nuestra búsqueda se orienta a candidatos/as con carnet de conducir vigente y experiencia en autos de ALTA GAMA con caja automática.Se trata de posiciones eventuales y por convocatoria y turnos rotativos, principalmente turno noche.¡Si contás con disponibilidad inmediata para comenzar a trabajar, no dudes en postularte y sumar tu talento!",False,"Capital Federal, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 08:59:18,,,31-10-2025 08:59:18,,,10,False,10,2641,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_444640_bum_vce78c1c9.jpg,False,False,4.05,70,Simples,bumeran,simple,True,False,True,,,https://www.bumeran.com.ar/empleos/1116613281.html,2025-10-31T09:58:42.266113
1118025718,13226391.0,Consultor de Procesos Ssr,Morph Global,"🔎 Nos encontramos en la búsqueda de un/a Consultor de Procesos Ssr/Sr. para unirse a un equipo en constante crecimiento. 📌Responsabilidades • Relevamiento y análisis de procesos: Identificar necesidades de usuarios y stakeholders. Realizar análisis de brechas y detectar oportunidades de mejora. • Diseño y mejora de procesos: Desarrollar propuestas de mejora continúa aplicando metodologías Lean. Crear y mantener mapas de procesos alineados con objetivos estratégicos. • Realizar análisis de causa raíz y desarrollar planes de acción correctiva y preventiva. • Modelado y documentación: Utilizar herramientas BPM para modelar y documentar procesos. Crear diagramas de flujo detallados usando notaciones como EPC y BPMN. • Desarrollo de controles y procedimientos: Definir controles de proceso y métodos de implementación. Elaborar manuales y guías de procedimientos. • Gestión de indicadores: Definir KPIs para evaluar la efectividad de los procesos. Realizar análisis de datos y generar reportes para la toma de decisiones. • Colaboración con distintas áreas: Trabajar con equipos de TI y otras áreas para implementar cambios en los procesos. Facilitar workshops y sesiones de trabajo para la identificación y documentación de procesos. • Mantener comunicación efectiva con stakeholders a todos los niveles. Presentar resultados y propuestas a la alta dirección. • Organización y gestión en contexto agile: Utilizar tableros Kanban para visualizar el flujo de trabajo y gestionar las tareas en proyectos. • Participar en la planificación y ejecución de sprints, asegurando la entrega de incrementos de valor en intervalos regulares. • Mantener y priorizar el backlog del proyecto, colaborando con stakeholders para refinar y ordenar las tareas. • Participar en dailies y reuniones de revisión y retrospectiva para asegurar la transparencia y la mejora continua de proyectos. 💡Requisitos • Estudiantes avanzados o graduados en Ingeniería Industrial, Ingeniería de Sistemas, Licenciatura en Administración, Contador Público o carreras afines. • Experiencia: 2 años en adelante en roles relacionados con mejora de procesos. • Manejo de herramientas BPM (ARIS, Bizagi o similares). • Excel intermedio/avanzado. • Conocimientos sólidos en metodologías Agile y frameworks como Scrum, y Kanban. 💡Habilidades • Capacidad analítica y de resolución de problemas. • Liderazgo de proyectos y trabajo en equipo. • Buen nivel de comunicación verbal y escrita. • Capacidad para relacionarse directamente con stakeholders a todos los niveles de la organización. Ofrecemos Contratación: a largo plazo Modalidad: Híbrido - Full time. ¡Queremos conocerte!",False,"Capital Federal, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 08:47:21,,,31-10-2025 08:47:21,,,1,False,1,57,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_13226391_bum_vfed796af.jpg,False,False,,2001,Freemium,bumeran,freemium,False,False,False,,,https://www.bumeran.com.ar/empleos/1118025718.html,2025-10-31T09:58:42.266214
1118025679,164190.0,Programa de Pasantías Danone,Direcciona,"Link para postularse: En Danone estamos convencidos de que la primera experiencia profesional es la que marca el futuro. Por eso, renovamos nuestro programa de #Pasantias2025 para reforzar la formación y desarrollo de los jóvenes con interés en formar parte de compañías dinámicas y flexibles como Danone; llevando al frente temáticas de Diversidad e Inclusión, Metodología Agile, Project Management y más! Horario de trabajo: 20 horas semanales. Turno mañana o tardeUbicaciones: Capital Federal, Longchamps, General Rodriguez, GarínModalidad de trabajo: Presencial o híbridoConocimientos de herramientas: Manejo de Office (nivel básico en adelante)Áreas de trabajo: hay múltiples vacantes disponibles en distintos sectores según tu carrera y tus conocimientos. Requisitos: Los requisitos para poder participar del Programa son:*Ser alumno regular de la Universidad*Tener disponibilidad para trabajar 20hs semanales*Que reste un año y medio de carrera como mínimo Beneficios Los beneficios que ofrece Danone son:Obra social OSDE 210Tarjeta de almuerzoGympassDescuentos en productos de consumo masivoDias Welldan: un feriado extra todos los meses",False,"Capital Federal, Buenos Aires",Presencial,Pasantia,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 08:27:20,,,31-10-2025 08:27:20,,,1,False,1,22,1,https://imgbum.jobscdn.com/portal/img/empresas/0/0/0/0/1/6/4/1/9/0/logoMainPic_164190_bum_v3249e8e9.jpg,False,False,3.67,2001,Freemium,bumeran,freemium,False,False,False,,,https://www.bumeran.com.ar/empleos/1118025679.html,2025-10-31T09:58:42.266251
1118028650,13090695.0,Ejecutivo/a Comercial – Ventas Industriales,CRESATA S A,"Desarrollar, mantener y ampliar la cartera de clientes del sector industrial, brindando asesoramiento técnico-comercial sobre productos metalúrgicos, asegurando el cumplimiento de los objetivos de venta, rentabilidad y satisfacción del cliente.Responsabilidades Principales Gestionar clientes actuales y potenciales dentro del rubro metalúrgico, siderúrgico o de manufactura. Asesorar técnicamente sobre productos (materiales, piezas, maquinarias, estructuras metálicas, etc.) según las necesidades del cliente. • Elaborar cotizaciones, propuestas comerciales y seguimiento de presupuestos. • Negociar condiciones comerciales (precios, plazos, entregas, etc.) dentro de los márgenes definidos por la empresa. Coordinar con los sectores de producción, logística y administración para asegurar el cumplimiento de los pedidos. Analizar indicadores de venta, márgenes y evolución de clientes. Mantener actualizado el CRM o base de datos de clientes.Requisitos Formación técnica o comercialización(preferentemente Ingeniería Industrial, Electromecánica, Mecánica o afines, Comercialización). Experiencia mínima de 3 años en ventas industriales o metalúrgicas. Conocimientos de procesos productivos, materiales metálicos y lectura de planos (deseable). Dominio de herramientas informáticas y sistemas de gestión (CRM, Excel avanzado). Perfil proactivo, con orientación a resultados y fuerte capacidad de negociación. • Habilidad para establecer relaciones comerciales duraderas y comprensión técnica del producto.",False,"Quilmes, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 08:23:39,,,31-10-2025 09:06:58,,,1,False,6,35,1,https://imgbum.jobscdn.com/portal/img/empresas/1/static/logoMainPic_13090695_bum_vdd2559c5.jpg,False,False,,40,Destacados,bumeran,destacado,False,True,True,,,https://www.bumeran.com.ar/empleos/1118028650.html,2025-10-31T09:58:42.266298
1117919702,,Enfermera/o Profesional,Confidencial,"Enfermera/o Profesional ResumenBuscamos Enfermeras/os Profesionales para unirse a nuestro equipo interdisciplinario dedicado al cuidado de adultos mayores. El candidato ideal deberá poseer una sólida formación y experiencia, demostrando un fuerte compromiso, vocación de servicio y responsabilidad para mejorar la calidad de vida de nuestros residentes.Responsabilidades Proporcionar atención integral a los residentes. Controlar signos vitales y registrar la evolución diaria de la salud. Administrar medicamentos y realizar curaciones según indicación médica. Colaborar con el equipo interdisciplinario en la elaboración de planes de cuidado individualizados. Cumplir y hacer cumplir protocolos sanitarios y normas de bioseguridad. Brindar apoyo emocional a residentes y familiares. Coordinar el trabajo con las asistentes geriátricas en el turno.Requisitos Título y matrícula profesional (RUP). Experiencia comprobable en el área. Conocimiento de normas de bioseguridad. Habilidades de comunicación y trabajo en equipo.",True,"Morón, Buenos Aires",Presencial,Full-time,31-10-2025,2025-10-31,2025-10-31T00:00:00-03:00,31-10-2025 08:11:41,,,31-10-2025 08:11:41,,,1,False,23,2654,1,,,,,70,Simples,bumeran,simple,False,False,True,,,https://www.bumeran.com.ar/empleos/1117919702.html,2025-10-31T09:58:42.266331
